id_viaje,id_pasajero,id_unidad,costo_aplicado,fecha_hora,id_escuela
101057,1003,BUS-IPN-01,5.50,2026-04-02 07:10:20,IPN
100564,1003,BUS-IPN-02,5.50,2026-04-02 07:14:54,IPN
100395,1002,BUS-TEC-01,6.00,2026-04-02 07:20:13,TEC DE MONTERREY
100446,1003,BUS-IPN-01,5.50,2026-04-02 07:22:24,IPN
101104,1004,BUS-IPN-01,10.00,2026-04-02 07:24:03,NINGUNA
101474,1002,BUS-TEC-01,6.00,2026-04-02 07:28:33,TEC DE MONTERREY
101455,1002,BUS-TEC-01,6.00,2026-04-02 07:41:43,TEC DE MONTERREY
100520,1002,BUS-TEC-01,6.00,2026-04-02 07:54:54,TEC DE MONTERREY
100995,1001,BUS-BUAP-01,5.00,2026-04-02 08:01:44,BUAP
100704,1002,BUS-TEC-02,6.00,2026-04-02 08:04:22,TEC DE MONTERREY
101068,1002,BUS-TEC-01,6.00,2026-04-02 08:14:36,TEC DE MONTERREY
100905,1002,BUS-TEC-01,6.00,2026-04-02 08:17:53,TEC DE MONTERREY
101267,1004,BUS-IPN-01,10.00,2026-04-02 08:27:49,NINGUNA
101407,1002,BUS-TEC-01,6.00,2026-04-02 08:59:08,TEC DE MONTERREY
101173,1002,BUS-TEC-01,6.00,2026-04-02 12:26:40,TEC DE MONTERREY
100127,1001,BUS-BUAP-02,5.00,2026-04-02 13:01:37,BUAP
100341,1002,BUS-TEC-02,6.00,2026-04-02 13:31:11,TEC DE MONTERREY
100565,1002,BUS-TEC-01,6.00,2026-04-02 13:32:53,TEC DE MONTERREY
100683,1004,BUS-BUAP-01,10.00,2026-04-02 13:33:26,NINGUNA
101446,1004,BUS-TEC-02,10.00,2026-04-02 13:43:11,NINGUNA
101368,1003,BUS-IPN-02,5.50,2026-04-02 14:25:48,IPN
100874,1002,BUS-TEC-02,6.00,2026-04-02 14:31:39,TEC DE MONTERREY
100050,1004,BUS-IPN-01,10.00,2026-04-02 15:30:45,NINGUNA
101078,1002,BUS-TEC-01,6.00,2026-04-02 17:22:14,TEC DE MONTERREY
100514,1001,BUS-BUAP-02,5.00,2026-04-03 07:34:30,BUAP
100877,1001,BUS-BUAP-01,5.00,2026-04-03 08:04:28,BUAP
100890,1003,BUS-IPN-01,5.50,2026-04-03 08:16:26,IPN
100409,1004,BUS-IPN-01,10.00,2026-04-03 08:27:27,NINGUNA
101065,1004,BUS-IPN-01,10.00,2026-04-03 08:47:00,NINGUNA
100787,1001,BUS-BUAP-01,5.00,2026-04-03 08:50:33,BUAP
100775,1003,BUS-IPN-01,5.50,2026-04-03 08:53:32,IPN
100481,1002,BUS-TEC-02,6.00,2026-04-03 13:00:39,TEC DE MONTERREY
101414,1001,BUS-BUAP-02,5.00,2026-04-03 13:09:24,BUAP
100828,1002,BUS-TEC-01,6.00,2026-04-03 13:26:11,TEC DE MONTERREY
100313,1002,BUS-TEC-01,6.00,2026-04-03 13:26:50,TEC DE MONTERREY
100169,1003,BUS-IPN-01,5.50,2026-04-03 13:29:46,IPN
101223,1003,BUS-IPN-01,5.50,2026-04-03 13:37:06,IPN
101222,1003,BUS-IPN-02,5.50,2026-04-03 13:37:56,IPN
100817,1004,BUS-IPN-02,10.00,2026-04-03 13:48:03,NINGUNA
100834,1001,BUS-BUAP-02,5.00,2026-04-03 14:11:36,BUAP
100669,1004,BUS-TEC-02,10.00,2026-04-03 14:12:33,NINGUNA
100839,1003,BUS-IPN-01,5.50,2026-04-03 14:14:31,IPN
100116,1004,BUS-BUAP-02,10.00,2026-04-03 14:45:05,NINGUNA
101270,1003,BUS-IPN-02,5.50,2026-04-03 14:46:19,IPN
101301,1004,BUS-TEC-02,10.00,2026-04-03 14:51:30,NINGUNA
101187,1003,BUS-IPN-02,5.50,2026-04-03 14:53:02,IPN
100914,1001,BUS-BUAP-02,5.00,2026-04-03 19:00:45,BUAP
101397,1002,BUS-TEC-01,6.00,2026-04-03 19:02:43,TEC DE MONTERREY
100017,1002,BUS-TEC-01,6.00,2026-04-04 07:03:11,TEC DE MONTERREY
100367,1002,BUS-TEC-01,6.00,2026-04-04 07:07:45,TEC DE MONTERREY
101465,1003,BUS-IPN-02,5.50,2026-04-04 07:35:02,IPN
100924,1002,BUS-TEC-01,6.00,2026-04-04 07:35:08,TEC DE MONTERREY
100336,1002,BUS-TEC-01,6.00,2026-04-04 07:35:46,TEC DE MONTERREY
101459,1003,BUS-IPN-01,5.50,2026-04-04 07:37:29,IPN
100104,1002,BUS-TEC-02,6.00,2026-04-04 07:40:26,TEC DE MONTERREY
100478,1002,BUS-TEC-01,6.00,2026-04-04 07:41:19,TEC DE MONTERREY
101255,1002,BUS-TEC-01,6.00,2026-04-04 07:53:26,TEC DE MONTERREY
100694,1002,BUS-TEC-02,6.00,2026-04-04 08:06:03,TEC DE MONTERREY
101358,1003,BUS-IPN-02,5.50,2026-04-04 08:32:32,IPN
100334,1004,BUS-BUAP-01,10.00,2026-04-04 08:49:14,NINGUNA
100609,1004,BUS-IPN-02,10.00,2026-04-04 08:49:49,NINGUNA
101228,1003,BUS-IPN-02,5.50,2026-04-04 12:06:24,IPN
100351,1002,BUS-TEC-01,6.00,2026-04-04 12:53:32,TEC DE MONTERREY
100447,1004,BUS-TEC-01,10.00,2026-04-04 13:17:12,NINGUNA
100763,1002,BUS-TEC-01,6.00,2026-04-04 13:18:38,TEC DE MONTERREY
100063,1004,BUS-TEC-01,10.00,2026-04-04 13:22:13,NINGUNA
100810,1004,BUS-TEC-01,10.00,2026-04-04 13:29:39,NINGUNA
101249,1003,BUS-IPN-02,5.50,2026-04-04 13:35:22,IPN
100929,1001,BUS-BUAP-01,5.00,2026-04-04 13:56:30,BUAP
100453,1003,BUS-IPN-02,5.50,2026-04-04 14:04:35,IPN
100767,1002,BUS-TEC-02,6.00,2026-04-04 14:08:43,TEC DE MONTERREY
101122,1002,BUS-TEC-02,6.00,2026-04-04 14:12:47,TEC DE MONTERREY
100374,1001,BUS-BUAP-02,5.00,2026-04-04 14:33:32,BUAP
101337,1002,BUS-TEC-01,6.00,2026-04-04 18:12:29,TEC DE MONTERREY
100738,1002,BUS-TEC-01,6.00,2026-04-04 18:37:37,TEC DE MONTERREY
100493,1001,BUS-BUAP-02,5.00,2026-04-04 18:47:09,BUAP
100345,1002,BUS-TEC-01,6.00,2026-04-04 20:35:48,TEC DE MONTERREY
101072,1002,BUS-TEC-01,6.00,2026-04-04 20:37:08,TEC DE MONTERREY
100606,1004,BUS-TEC-01,10.00,2026-04-04 21:16:52,NINGUNA
101421,1001,BUS-BUAP-01,5.00,2026-04-05 06:46:57,BUAP
100655,1001,BUS-BUAP-02,5.00,2026-04-05 07:09:06,BUAP
100277,1003,BUS-IPN-02,5.50,2026-04-05 07:31:31,IPN
101239,1003,BUS-IPN-01,5.50,2026-04-05 07:32:48,IPN
100814,1001,BUS-BUAP-02,5.00,2026-04-05 07:52:34,BUAP
100582,1004,BUS-IPN-01,10.00,2026-04-05 07:57:27,NINGUNA
100915,1003,BUS-IPN-02,5.50,2026-04-05 07:59:07,IPN
100219,1002,BUS-TEC-01,6.00,2026-04-05 08:04:04,TEC DE MONTERREY
100141,1002,BUS-TEC-02,6.00,2026-04-05 08:21:26,TEC DE MONTERREY
100538,1003,BUS-IPN-01,5.50,2026-04-05 08:29:45,IPN
100912,1003,BUS-IPN-01,5.50,2026-04-05 08:45:10,IPN
101427,1004,BUS-IPN-02,10.00,2026-04-05 08:51:45,NINGUNA
100596,1002,BUS-TEC-02,6.00,2026-04-05 13:17:35,TEC DE MONTERREY
101372,1001,BUS-BUAP-01,5.00,2026-04-05 13:17:37,BUAP
100998,1001,BUS-BUAP-01,5.00,2026-04-05 13:30:31,BUAP
100742,1001,BUS-BUAP-02,5.00,2026-04-05 13:42:46,BUAP
100957,1004,BUS-IPN-01,10.00,2026-04-05 14:00:31,NINGUNA
101109,1003,BUS-IPN-01,5.50,2026-04-05 14:02:04,IPN
100963,1003,BUS-IPN-01,5.50,2026-04-05 14:30:04,IPN
100477,1001,BUS-BUAP-01,5.00,2026-04-05 14:51:52,BUAP
100588,1002,BUS-TEC-02,6.00,2026-04-05 14:59:42,TEC DE MONTERREY
100614,1004,BUS-IPN-02,10.00,2026-04-05 18:37:39,NINGUNA
100428,1002,BUS-TEC-01,6.00,2026-04-05 18:51:24,TEC DE MONTERREY
101237,1003,BUS-IPN-01,5.50,2026-04-05 19:15:02,IPN
100898,1002,BUS-TEC-01,6.00,2026-04-05 20:26:21,TEC DE MONTERREY
101370,1004,BUS-TEC-02,10.00,2026-04-05 20:37:41,NINGUNA
100872,1001,BUS-BUAP-01,5.00,2026-04-06 07:06:45,BUAP
100927,1004,BUS-BUAP-01,10.00,2026-04-06 07:09:03,NINGUNA
100909,1004,BUS-BUAP-01,10.00,2026-04-06 07:32:49,NINGUNA
100082,1003,BUS-IPN-01,5.50,2026-04-06 07:54:19,IPN
100458,1004,BUS-BUAP-02,10.00,2026-04-06 08:00:51,NINGUNA
100647,1003,BUS-IPN-02,5.50,2026-04-06 08:16:48,IPN
101139,1002,BUS-TEC-01,6.00,2026-04-06 08:32:55,TEC DE MONTERREY
101229,1004,BUS-IPN-01,10.00,2026-04-06 08:40:13,NINGUNA
100806,1003,BUS-IPN-01,5.50,2026-04-06 08:49:44,IPN
101093,1001,BUS-BUAP-01,5.00,2026-04-06 10:10:35,BUAP
100195,1004,BUS-IPN-01,10.00,2026-04-06 12:16:48,NINGUNA
101040,1004,BUS-TEC-01,10.00,2026-04-06 13:05:12,NINGUNA
101126,1004,BUS-TEC-02,10.00,2026-04-06 13:40:07,NINGUNA
101444,1001,BUS-BUAP-02,5.00,2026-04-06 13:44:29,BUAP
100485,1001,BUS-BUAP-02,5.00,2026-04-06 13:59:27,BUAP
100489,1003,BUS-IPN-01,5.50,2026-04-06 14:05:49,IPN
100987,1001,BUS-BUAP-01,5.00,2026-04-06 14:08:35,BUAP
100471,1003,BUS-IPN-02,5.50,2026-04-06 14:37:30,IPN
100360,1003,BUS-IPN-02,5.50,2026-04-06 14:45:45,IPN
100764,1003,BUS-IPN-02,5.50,2026-04-06 14:48:04,IPN
101408,1002,BUS-TEC-02,6.00,2026-04-06 14:49:00,TEC DE MONTERREY
100908,1001,BUS-BUAP-02,5.00,2026-04-06 14:51:35,BUAP
100100,1003,BUS-IPN-01,5.50,2026-04-06 14:58:47,IPN
100734,1001,BUS-BUAP-02,5.00,2026-04-06 15:08:36,BUAP
101440,1001,BUS-BUAP-02,5.00,2026-04-06 18:08:10,BUAP
100906,1002,BUS-TEC-02,6.00,2026-04-06 18:15:57,TEC DE MONTERREY
101184,1001,BUS-BUAP-02,5.00,2026-04-06 18:18:33,BUAP
100976,1003,BUS-IPN-02,5.50,2026-04-06 21:32:02,IPN
101217,1004,BUS-IPN-02,10.00,2026-04-06 21:36:40,NINGUNA
100492,1001,BUS-BUAP-01,5.00,2026-04-07 06:30:24,BUAP
100793,1001,BUS-BUAP-02,5.00,2026-04-07 07:20:14,BUAP
100205,1001,BUS-BUAP-02,5.00,2026-04-07 07:37:07,BUAP
100541,1003,BUS-IPN-02,5.50,2026-04-07 07:40:00,IPN
100134,1003,BUS-IPN-01,5.50,2026-04-07 07:46:31,IPN
101252,1001,BUS-BUAP-01,5.00,2026-04-07 08:33:14,BUAP
100072,1004,BUS-IPN-02,10.00,2026-04-07 08:35:13,NINGUNA
100202,1002,BUS-TEC-01,6.00,2026-04-07 08:43:04,TEC DE MONTERREY
100218,1004,BUS-BUAP-02,10.00,2026-04-07 08:59:41,NINGUNA
100184,1003,BUS-IPN-01,5.50,2026-04-07 13:03:50,IPN
101277,1004,BUS-TEC-01,10.00,2026-04-07 13:07:04,NINGUNA
101177,1004,BUS-BUAP-01,10.00,2026-04-07 13:19:19,NINGUNA
100166,1003,BUS-IPN-02,5.50,2026-04-07 13:19:28,IPN
100025,1004,BUS-BUAP-02,10.00,2026-04-07 13:26:43,NINGUNA
101225,1004,BUS-TEC-02,10.00,2026-04-07 13:27:52,NINGUNA
100102,1002,BUS-TEC-02,6.00,2026-04-07 13:33:08,TEC DE MONTERREY
100243,1002,BUS-TEC-01,6.00,2026-04-07 14:44:04,TEC DE MONTERREY
100587,1002,BUS-TEC-02,6.00,2026-04-07 14:49:37,TEC DE MONTERREY
100739,1004,BUS-IPN-01,10.00,2026-04-07 18:58:05,NINGUNA
100246,1002,BUS-TEC-01,6.00,2026-04-07 19:18:23,TEC DE MONTERREY
100071,1001,BUS-BUAP-01,5.00,2026-04-07 20:15:07,BUAP
100512,1004,BUS-TEC-01,10.00,2026-04-07 20:25:38,NINGUNA
100521,1004,BUS-BUAP-01,10.00,2026-04-08 06:29:34,NINGUNA
100696,1003,BUS-IPN-02,5.50,2026-04-08 07:09:19,IPN
100262,1001,BUS-BUAP-02,5.00,2026-04-08 07:10:01,BUAP
100710,1001,BUS-BUAP-02,5.00,2026-04-08 07:39:59,BUAP
101379,1002,BUS-TEC-01,6.00,2026-04-08 07:55:01,TEC DE MONTERREY
100736,1004,BUS-TEC-01,10.00,2026-04-08 08:05:44,NINGUNA
100210,1004,BUS-IPN-02,10.00,2026-04-08 08:13:13,NINGUNA
100988,1003,BUS-IPN-01,5.50,2026-04-08 08:43:36,IPN
100077,1001,BUS-BUAP-02,5.00,2026-04-08 08:47:32,BUAP
100157,1003,BUS-IPN-02,5.50,2026-04-08 08:48:44,IPN
101305,1001,BUS-BUAP-01,5.00,2026-04-08 08:59:22,BUAP
100012,1001,BUS-BUAP-01,5.00,2026-04-08 13:00:22,BUAP
101157,1001,BUS-BUAP-01,5.00,2026-04-08 13:15:43,BUAP
100247,1002,BUS-TEC-01,6.00,2026-04-08 13:56:31,TEC DE MONTERREY
100404,1003,BUS-IPN-01,5.50,2026-04-08 13:59:15,IPN
100151,1004,BUS-BUAP-01,10.00,2026-04-08 14:03:56,NINGUNA
100347,1001,BUS-BUAP-02,5.00,2026-04-08 14:15:49,BUAP
100476,1002,BUS-TEC-02,6.00,2026-04-08 14:26:04,TEC DE MONTERREY
100940,1004,BUS-BUAP-02,10.00,2026-04-08 14:38:15,NINGUNA
101424,1001,BUS-BUAP-02,5.00,2026-04-08 19:32:49,BUAP
101336,1004,BUS-TEC-01,10.00,2026-04-08 19:58:43,NINGUNA
101425,1001,BUS-BUAP-01,5.00,2026-04-09 07:10:52,BUAP
100626,1001,BUS-BUAP-01,5.00,2026-04-09 07:12:53,BUAP
100722,1002,BUS-TEC-02,6.00,2026-04-09 07:29:28,TEC DE MONTERREY
100536,1004,BUS-BUAP-02,10.00,2026-04-09 07:33:11,NINGUNA
101355,1001,BUS-BUAP-02,5.00,2026-04-09 07:35:24,BUAP
101213,1001,BUS-BUAP-02,5.00,2026-04-09 07:35:36,BUAP
100545,1002,BUS-TEC-01,6.00,2026-04-09 07:40:14,TEC DE MONTERREY
101098,1004,BUS-TEC-01,10.00,2026-04-09 07:42:11,NINGUNA
100597,1001,BUS-BUAP-01,5.00,2026-04-09 07:44:15,BUAP
101036,1001,BUS-BUAP-02,5.00,2026-04-09 07:56:36,BUAP
100146,1003,BUS-IPN-02,5.50,2026-04-09 07:58:23,IPN
100726,1004,BUS-BUAP-01,10.00,2026-04-09 08:14:06,NINGUNA
101450,1001,BUS-BUAP-02,5.00,2026-04-09 08:27:17,BUAP
101268,1003,BUS-IPN-01,5.50,2026-04-09 08:32:14,IPN
101300,1003,BUS-IPN-02,5.50,2026-04-09 08:32:28,IPN
100903,1001,BUS-BUAP-02,5.00,2026-04-09 08:40:18,BUAP
101458,1003,BUS-IPN-01,5.50,2026-04-09 08:43:05,IPN
101404,1002,BUS-TEC-02,6.00,2026-04-09 08:43:34,TEC DE MONTERREY
100777,1004,BUS-IPN-01,10.00,2026-04-09 11:12:59,NINGUNA
100910,1002,BUS-TEC-01,6.00,2026-04-09 13:07:28,TEC DE MONTERREY
100163,1002,BUS-TEC-01,6.00,2026-04-09 13:11:49,TEC DE MONTERREY
100381,1003,BUS-IPN-02,5.50,2026-04-09 13:26:03,IPN
100621,1002,BUS-TEC-01,6.00,2026-04-09 13:39:08,TEC DE MONTERREY
100677,1004,BUS-IPN-02,10.00,2026-04-09 14:15:37,NINGUNA
100525,1004,BUS-IPN-02,10.00,2026-04-09 14:27:36,NINGUNA
101046,1003,BUS-IPN-02,5.50,2026-04-09 14:35:48,IPN
100087,1002,BUS-TEC-02,6.00,2026-04-09 14:44:42,TEC DE MONTERREY
101341,1003,BUS-IPN-01,5.50,2026-04-09 14:46:31,IPN
101211,1002,BUS-TEC-02,6.00,2026-04-09 14:49:14,TEC DE MONTERREY
101088,1003,BUS-IPN-02,5.50,2026-04-09 14:51:18,IPN
100925,1002,BUS-TEC-01,6.00,2026-04-09 15:19:39,TEC DE MONTERREY
101063,1003,BUS-IPN-02,5.50,2026-04-09 16:09:48,IPN
100005,1002,BUS-TEC-02,6.00,2026-04-09 16:34:44,TEC DE MONTERREY
100295,1002,BUS-TEC-01,6.00,2026-04-09 16:40:17,TEC DE MONTERREY
100511,1002,BUS-TEC-02,6.00,2026-04-10 06:09:22,TEC DE MONTERREY
100473,1001,BUS-BUAP-01,5.00,2026-04-10 06:36:30,BUAP
100519,1003,BUS-IPN-02,5.50,2026-04-10 07:02:19,IPN
101206,1004,BUS-TEC-01,10.00,2026-04-10 08:03:44,NINGUNA
101470,1001,BUS-BUAP-02,5.00,2026-04-10 08:07:26,BUAP
100156,1001,BUS-BUAP-02,5.00,2026-04-10 08:26:47,BUAP
100129,1003,BUS-IPN-01,5.50,2026-04-10 08:28:12,IPN
100955,1004,BUS-IPN-02,10.00,2026-04-10 08:28:21,NINGUNA
100896,1002,BUS-TEC-02,6.00,2026-04-10 08:46:15,TEC DE MONTERREY
100090,1003,BUS-IPN-02,5.50,2026-04-10 08:56:48,IPN
100937,1003,BUS-IPN-01,5.50,2026-04-10 08:59:07,IPN
100950,1003,BUS-IPN-02,5.50,2026-04-10 10:22:40,IPN
100518,1003,BUS-IPN-01,5.50,2026-04-10 12:47:47,IPN
101021,1001,BUS-BUAP-02,5.00,2026-04-10 13:00:32,BUAP
100672,1004,BUS-TEC-02,10.00,2026-04-10 13:20:19,NINGUNA
100555,1002,BUS-TEC-02,6.00,2026-04-10 13:25:31,TEC DE MONTERREY
101250,1004,BUS-TEC-01,10.00,2026-04-10 13:27:48,NINGUNA
100056,1003,BUS-IPN-01,5.50,2026-04-10 13:38:40,IPN
100376,1001,BUS-BUAP-01,5.00,2026-04-10 14:18:25,BUAP
101481,1002,BUS-TEC-02,6.00,2026-04-10 14:32:18,TEC DE MONTERREY
101326,1002,BUS-TEC-02,6.00,2026-04-10 14:47:07,TEC DE MONTERREY
100421,1002,BUS-TEC-02,6.00,2026-04-10 18:01:51,TEC DE MONTERREY
101282,1001,BUS-BUAP-02,5.00,2026-04-10 19:19:21,BUAP
100315,1002,BUS-TEC-02,6.00,2026-04-10 21:51:22,TEC DE MONTERREY
100049,1001,BUS-BUAP-02,5.00,2026-04-11 07:18:28,BUAP
101360,1002,BUS-TEC-02,6.00,2026-04-11 07:29:44,TEC DE MONTERREY
100187,1004,BUS-IPN-01,10.00,2026-04-11 07:30:17,NINGUNA
100335,1003,BUS-IPN-01,5.50,2026-04-11 07:38:03,IPN
100060,1002,BUS-TEC-01,6.00,2026-04-11 07:43:08,TEC DE MONTERREY
100119,1002,BUS-TEC-01,6.00,2026-04-11 07:58:00,TEC DE MONTERREY
100692,1001,BUS-BUAP-02,5.00,2026-04-11 08:02:23,BUAP
100665,1001,BUS-BUAP-01,5.00,2026-04-11 08:12:48,BUAP
100622,1003,BUS-IPN-01,5.50,2026-04-11 08:22:07,IPN
100024,1004,BUS-BUAP-02,10.00,2026-04-11 08:29:57,NINGUNA
100744,1002,BUS-TEC-02,6.00,2026-04-11 08:31:43,TEC DE MONTERREY
101215,1001,BUS-BUAP-02,5.00,2026-04-11 12:11:23,BUAP
100411,1004,BUS-IPN-01,10.00,2026-04-11 12:40:15,NINGUNA
101062,1003,BUS-IPN-01,5.50,2026-04-11 13:01:02,IPN
100412,1003,BUS-IPN-02,5.50,2026-04-11 13:04:06,IPN
100269,1001,BUS-BUAP-01,5.00,2026-04-11 13:15:18,BUAP
100561,1004,BUS-IPN-01,10.00,2026-04-11 14:10:14,NINGUNA
101322,1004,BUS-TEC-01,10.00,2026-04-11 14:14:07,NINGUNA
101434,1002,BUS-TEC-02,6.00,2026-04-11 14:27:50,TEC DE MONTERREY
101047,1004,BUS-IPN-02,10.00,2026-04-11 14:39:19,NINGUNA
101199,1003,BUS-IPN-01,5.50,2026-04-11 14:44:43,IPN
101453,1003,BUS-IPN-02,5.50,2026-04-11 14:45:35,IPN
101205,1002,BUS-TEC-01,6.00,2026-04-11 18:02:01,TEC DE MONTERREY
100612,1004,BUS-TEC-02,10.00,2026-04-11 18:46:09,NINGUNA
100161,1002,BUS-TEC-02,6.00,2026-04-11 19:32:00,TEC DE MONTERREY
101137,1003,BUS-IPN-02,5.50,2026-04-11 19:42:18,IPN
100193,1003,BUS-IPN-02,5.50,2026-04-12 07:02:17,IPN
101186,1001,BUS-BUAP-02,5.00,2026-04-12 07:10:14,BUAP
100862,1003,BUS-IPN-01,5.50,2026-04-12 07:19:29,IPN
100843,1001,BUS-BUAP-01,5.00,2026-04-12 07:22:47,BUAP
100475,1002,BUS-TEC-01,6.00,2026-04-12 07:29:08,TEC DE MONTERREY
101158,1001,BUS-BUAP-02,5.00,2026-04-12 07:34:45,BUAP
101019,1004,BUS-TEC-01,10.00,2026-04-12 07:44:57,NINGUNA
101162,1004,BUS-TEC-02,10.00,2026-04-12 07:47:08,NINGUNA
100717,1004,BUS-TEC-02,10.00,2026-04-12 07:48:21,NINGUNA
101094,1004,BUS-BUAP-02,10.00,2026-04-12 07:48:44,NINGUNA
100858,1003,BUS-IPN-02,5.50,2026-04-12 08:02:04,IPN
101138,1003,BUS-IPN-01,5.50,2026-04-12 08:07:56,IPN
100930,1002,BUS-TEC-02,6.00,2026-04-12 08:17:43,TEC DE MONTERREY
101214,1004,BUS-IPN-02,10.00,2026-04-12 08:32:08,NINGUNA
100279,1003,BUS-IPN-02,5.50,2026-04-12 08:54:45,IPN
100075,1003,BUS-IPN-01,5.50,2026-04-12 13:04:55,IPN
100543,1003,BUS-IPN-01,5.50,2026-04-12 13:42:07,IPN
100590,1002,BUS-TEC-02,6.00,2026-04-12 13:51:17,TEC DE MONTERREY
100126,1004,BUS-TEC-02,10.00,2026-04-12 13:52:32,NINGUNA
100297,1002,BUS-TEC-01,6.00,2026-04-12 14:20:35,TEC DE MONTERREY
100522,1003,BUS-IPN-02,5.50,2026-04-12 14:23:05,IPN
100600,1002,BUS-TEC-01,6.00,2026-04-12 14:23:19,TEC DE MONTERREY
101357,1002,BUS-TEC-02,6.00,2026-04-12 14:24:55,TEC DE MONTERREY
100944,1004,BUS-TEC-02,10.00,2026-04-12 14:25:31,NINGUNA
100895,1003,BUS-IPN-01,5.50,2026-04-12 14:42:18,IPN
100167,1002,BUS-TEC-02,6.00,2026-04-12 14:47:24,TEC DE MONTERREY
101183,1003,BUS-IPN-02,5.50,2026-04-12 14:52:00,IPN
100462,1004,BUS-BUAP-02,10.00,2026-04-12 18:49:21,NINGUNA
101254,1002,BUS-TEC-02,6.00,2026-04-12 19:48:59,TEC DE MONTERREY
101092,1002,BUS-TEC-02,6.00,2026-04-12 19:57:38,TEC DE MONTERREY
100149,1002,BUS-TEC-02,6.00,2026-04-12 20:42:03,TEC DE MONTERREY
100687,1003,BUS-IPN-02,5.50,2026-04-13 07:07:58,IPN
101419,1003,BUS-IPN-02,5.50,2026-04-13 07:23:27,IPN
100765,1002,BUS-TEC-02,6.00,2026-04-13 07:32:11,TEC DE MONTERREY
100790,1002,BUS-TEC-02,6.00,2026-04-13 07:47:50,TEC DE MONTERREY
100064,1001,BUS-BUAP-02,5.00,2026-04-13 07:49:51,BUAP
100989,1002,BUS-TEC-02,6.00,2026-04-13 08:09:13,TEC DE MONTERREY
101375,1004,BUS-BUAP-01,10.00,2026-04-13 08:16:52,NINGUNA
100094,1002,BUS-TEC-02,6.00,2026-04-13 08:21:12,TEC DE MONTERREY
100540,1004,BUS-BUAP-02,10.00,2026-04-13 08:39:48,NINGUNA
101176,1002,BUS-TEC-02,6.00,2026-04-13 08:40:55,TEC DE MONTERREY
101475,1002,BUS-TEC-01,6.00,2026-04-13 08:42:46,TEC DE MONTERREY
100553,1004,BUS-BUAP-01,10.00,2026-04-13 08:43:50,NINGUNA
101198,1004,BUS-BUAP-01,10.00,2026-04-13 08:57:45,NINGUNA
100627,1004,BUS-IPN-02,10.00,2026-04-13 13:04:31,NINGUNA
101049,1001,BUS-BUAP-02,5.00,2026-04-13 13:04:38,BUAP
100483,1004,BUS-IPN-02,10.00,2026-04-13 13:05:05,NINGUNA
100142,1004,BUS-TEC-01,10.00,2026-04-13 13:15:51,NINGUNA
101432,1003,BUS-IPN-02,5.50,2026-04-13 13:46:11,IPN
101439,1002,BUS-TEC-01,6.00,2026-04-13 13:56:03,TEC DE MONTERREY
100616,1002,BUS-TEC-01,6.00,2026-04-13 13:58:53,TEC DE MONTERREY
101494,1001,BUS-BUAP-01,5.00,2026-04-13 14:05:56,BUAP
100164,1004,BUS-BUAP-01,10.00,2026-04-13 14:20:47,NINGUNA
100155,1001,BUS-BUAP-01,5.00,2026-04-13 14:26:30,BUAP
100211,1004,BUS-BUAP-02,10.00,2026-04-13 14:35:01,NINGUNA
100068,1003,BUS-IPN-01,5.50,2026-04-13 14:42:57,IPN
101489,1002,BUS-TEC-01,6.00,2026-04-13 14:48:13,TEC DE MONTERREY
100920,1003,BUS-IPN-02,5.50,2026-04-13 14:53:20,IPN
100369,1003,BUS-IPN-02,5.50,2026-04-13 18:09:24,IPN
100888,1004,BUS-BUAP-01,10.00,2026-04-13 19:56:24,NINGUNA
101488,1002,BUS-TEC-02,6.00,2026-04-14 06:34:10,TEC DE MONTERREY
101042,1003,BUS-IPN-02,5.50,2026-04-14 07:01:10,IPN
100766,1002,BUS-TEC-02,6.00,2026-04-14 07:04:19,TEC DE MONTERREY
100943,1001,BUS-BUAP-02,5.00,2026-04-14 07:22:07,BUAP
100030,1001,BUS-BUAP-01,5.00,2026-04-14 07:34:45,BUAP
100956,1003,BUS-IPN-01,5.50,2026-04-14 07:40:56,IPN
100962,1003,BUS-IPN-02,5.50,2026-04-14 07:41:52,IPN
101125,1002,BUS-TEC-01,6.00,2026-04-14 07:46:24,TEC DE MONTERREY
101189,1001,BUS-BUAP-01,5.00,2026-04-14 07:49:55,BUAP
100960,1004,BUS-TEC-02,10.00,2026-04-14 08:15:58,NINGUNA
100919,1002,BUS-TEC-01,6.00,2026-04-14 08:19:54,TEC DE MONTERREY
101457,1004,BUS-BUAP-02,10.00,2026-04-14 08:26:06,NINGUNA
101274,1004,BUS-BUAP-02,10.00,2026-04-14 08:29:49,NINGUNA
101406,1001,BUS-BUAP-02,5.00,2026-04-14 08:37:32,BUAP
100201,1002,BUS-TEC-01,6.00,2026-04-14 08:47:27,TEC DE MONTERREY
100183,1001,BUS-BUAP-02,5.00,2026-04-14 08:58:12,BUAP
100760,1003,BUS-IPN-01,5.50,2026-04-14 12:01:14,IPN
100108,1002,BUS-TEC-02,6.00,2026-04-14 13:00:55,TEC DE MONTERREY
100023,1001,BUS-BUAP-01,5.00,2026-04-14 13:02:47,BUAP
101422,1004,BUS-BUAP-01,10.00,2026-04-14 13:11:53,NINGUNA
100560,1001,BUS-BUAP-02,5.00,2026-04-14 13:50:30,BUAP
100702,1004,BUS-TEC-02,10.00,2026-04-14 13:50:41,NINGUNA
101134,1004,BUS-IPN-01,10.00,2026-04-14 13:57:42,NINGUNA
